"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty.gap.at..2.15.a.day..2017.PPP.....","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile.cellular.subscriptions..per.100.people.","Poverty_Quartile","Log_Poverty_Rate","Log_Gini_Index","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Access_Electricity_x_Poverty","Poverty_Category","Gini_Quartile","Log_Internet_Usage","Log_Access_Electricity"
99.3,98.4,99.7,7.1,18,0.53,0.1,0,63.99525,67.5129845422117,26800000,79.01,1,0.0953101798043249,3.41772668361337,0.612253267533936,-1.45907104254527,-0.744866292838167,9.93,"Low",1,2.09186406167839,4.60816569496789
99,96.9,99.9,9.2,30,0.85,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,32500000,91.46,3,1.90905665524534,3.6168412344903,0.601332833438701,1.558227305166e-13,-1.75741141726725e-14,568.925409836066,"Low",2,2.32238772029023,4.60517018598809
99.2,97.5,100,11.65,53,1.44,5.74672131147541,1.96690573770492,7.57,15.57,3.3e+07,89.8,3,1.90905665524534,3.6168412344903,0.608613122835525,1.558227305166e-13,-1.75741141726725e-14,570.074754098361,"Low",2,2.53765721517353,4.60716818865076
99.4,98.2,100,15.2,87,2.3,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,33600000,88.88,3,1.90905665524534,3.6168412344903,0.615893412232349,1.558227305166e-13,-1.75741141726725e-14,571.224098360656,"Low",2,2.78501124223834,4.60916220725763
99.7,98.8,100,19.9,152,3.93,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,33400000,86.43,3,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",2,3.03974915897077,4.61214579972452
99.9,99.6,100,49.36,391,9.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,33400000,84.34,3,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",2,3.91919720917615,4.61412992735956
99.9,99.9,99.9,33.9,435,10.72,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,36500000,89.99,3,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",2,3.55248682920838,4.61412992735956
100,100,100,44.33,475,11.43,5.74672131147541,1.96690573770492,35.01,53.07,37200000,89.56,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.81396906495276,4.61512051684126
100,100,100,65.34,82041.0339782916,3567.78490926012,0.2,0.1,67.27,63.26,5050000,113.38,1,0.182321556793955,3.4626060097908,0.63773428042282,-1.15508946224621,-0.731675163831598,20,"Low",1,4.19479303351891,4.61512051684126
100,100,100,67.38,82041.0339782916,3567.78490926012,0.5,0.3,68.84,65.93,4700000,104.55,1,0.405465108108164,3.51749783735832,0.63773428042282,-0.764256001861696,-0.69210177681189,50,"Low",1,4.22508038421116,4.61512051684126
100,100,100,69.85,4375,959.4,0.5,0.3,71.73,67.96,4700000,103.91,1,0.405465108108164,3.5055573969864,0.63773428042282,-0.851107881947144,-0.69210177681189,50,"Low",1,4.26056496613669,4.61512051684126
100,100,100,74.89,6907,1508.05,0.5,0.3,76.41,73.35,4910000,107.96,1,0.405465108108164,3.5234150143864,0.63773428042282,-0.720830061818973,-0.69210177681189,50,"Low",1,4.32928492341582,4.61512051684126
100,100,100,76.92,11346,2466.77,0.3,0.1,77.28,76.56,5010000,109.84,1,0.262364264467491,3.53222564406856,0.63773428042282,-0.655691151754887,-0.718484034825029,30,"Low",1,4.35568265933428,4.61512051684126
100,100,100,78.25,12215,2641.76,0.7,0.5,78.48,78.01,4880000,106.36,1,0.53062825106217,3.54095932403731,0.63773428042282,-0.590552241690803,-0.665719518798752,70,"Low",1,4.37260741275739,4.61512051684126
100,100,100,83.49,13078,2807.8,0.4,0.3,85,82,4910000,106.28,1,0.336472236621213,3.49347265777133,0.63773428042282,-0.937959762032591,-0.705292905818459,40,"Low",1,4.43663318416475,4.61512051684126
100,100,100,83.49,15020,3194.41,0.4,0.2,85,82,4900000,105.06,1,0.336472236621213,3.4904285153901,0.63773428042282,-0.959672732053952,-0.705292905818459,40,"Low",1,4.43663318416475,4.61512051684126
100,100,100,83.5,55844,11743.44,0.1,0.1,63.99525,67.5129845422117,4880000,103.38,1,0.0953101798043249,3.52046080248897,0.63773428042282,-0.742543031840335,-0.744866292838167,10,"Low",1,4.43675153436313,4.61512051684126
100,100,100,84.11,185553,38597.47,0.2,0.2,85.7,82.5,4900000,102.66,1,0.182321556793955,3.47815842279828,0.63773428042282,-1.0465246121394,-0.731675163831598,20,"Low",1,4.44394453748887,4.61512051684126
100,100,100,87,338734,69593.59,0,0,87.99,86,4970000,102.83,1,0,3.45315712059287,0.63773428042282,-1.22022837231029,-0.758057421844736,0,"Low",1,4.47733681447821,4.61512051684126
100,100,100,87,470811,95415.19,0.1,0,87.98,86,5160000,105.4,1,0.0953101798043249,3.45946628978613,0.63773428042282,-1.17680243226757,-0.744866292838167,10,"Low",1,4.47733681447821,4.61512051684126
100,100,100,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,5,59.65,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,21,248.96,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,44,521.71,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,68,808.14,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,89,1060.84,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,132,1579.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,283,3391.25,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,380,4546.54,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,694,8284.09,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,43.7411033057851,834,9936.5,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,3.8008926161465,4.61512051684126
100,100,100,59.39,82041.0339782916,3567.78490926012,0.5,0.2,56.23,62.74,8980000,126.96,1,0.405465108108164,3.75185425327532,0.63773428042282,1.1681983300395,-0.69210177681189,50,"Low",4,4.10082352831981,4.61512051684126
100,100,100,63.12,82041.0339782916,3567.78490926012,0.5,0.2,60.45,65.94,9020000,125.31,1,0.405465108108164,3.77505715035499,0.63773428042282,1.38532803025311,-0.69210177681189,50,"Low",4,4.16075632774135,4.61512051684126
100,100,100,67.5,3388,444.41,0.5,0.2,64.44,70.67,9110000,124.32,1,0.405465108108164,3.77505715035499,0.63773428042282,1.38532803025311,-0.69210177681189,50,"Low",4,4.22683374526818,4.61512051684126
100,100,100,68.87,5056,651.06,0.2,0.2,63.99525,67.5129845422117,9200000,123.33,1,0.182321556793955,3.74714836223791,0.63773428042282,1.12477238999677,-0.731675163831598,20,"Low",4,4.24663637256436,4.61512051684126
100,100,100,70.8,7123,900.45,0.5,0.3,68.03,73.76,9230000,121.51,1,0.405465108108164,3.74478708605223,0.63773428042282,1.10305941997541,-0.69210177681189,50,"Low",4,4.27388447605418,4.61512051684126
100,100,100,70.25,7740,960.36,0.5,0.2,67.88,72.79,9500000,122.95,1,0.405465108108164,3.71113006304876,0.63773428042282,0.799077839676347,-0.69210177681189,50,"Low",4,4.26619481914876,4.61512051684126
100,100,100,75.02,8287,1008.68,0.5,0.2,73.22,76.92,9500000,120.81,1,0.405465108108164,3.70868208141012,0.63773428042282,0.777364869654985,-0.69210177681189,50,"Low",4,4.3309964635611,4.61512051684126
100,100,100,77.35,10936,1305,0.5,0.2,76.34,78.43,10600000,132,1,0.405465108108164,3.70622809244855,0.63773428042282,0.755651899633625,-0.69210177681189,50,"Low",4,4.36118596880203,4.61512051684126
100,100,100,79.65,18114,2119.59,0.2,0.1,78.73,80.63,10600000,129.55,1,0.182321556793955,3.68887945411394,0.63773428042282,0.603661109484092,-0.731675163831598,20,"Low",4,4.39011880457122,4.61512051684126
100,100,100,81.58,60711,6967.62,0.5,0.2,80.23,83.01,10500000,126.85,1,0.405465108108164,3.66867674679642,0.63773428042282,0.429957349313199,-0.69210177681189,50,"Low",4,4.41376752045794,4.61512051684126
100,100,100,83.73,85381,9611.95,0.5,0.2,82.63,84.9,10700000,126.53,1,0.405465108108164,3.67882911826043,0.63773428042282,0.516809229398646,-0.69210177681189,50,"Low",4,4.43946973021037,4.61512051684126
100,100,100,86.79,100634,11114.87,0.7,0.3,86.07,87.54,11700000,135.92,1,0.53062825106217,3.67122451887522,0.63773428042282,0.45167031933456,-0.665719518798752,70,"Low",4,4.47494759893812,4.61512051684126
100,100,100,44.53,82041.0339782916,3567.78490926012,0.7,0.5,39.36,49.83,90300000,152.54,1,0.53062825106217,3.54961738678043,0.63773428042282,-0.525413331626718,-0.665719518798752,70,"Low",1,3.81837144934669,4.61512051684126
100,100,100,48.83,82041.0339782916,3567.78490926012,0.9,0.6,43.65,54.13,9e+07,151.16,1,0.641853886172395,3.54961738678043,0.63773428042282,-0.525413331626718,-0.639337260785614,90,"Low",1,3.90861721229331,4.61512051684126
100,100,100,53.68,7532,127.06,1.3,0.8,48.32,59.2,93700000,156.57,1,0.832909122935104,3.57515068878559,0.63773428042282,-0.329996601434461,-0.586572744759338,130,"Low",1,4.00149801185575,4.61512051684126
100,100,100,54.39,11306,190.4,1.2,0.8,49.82,59.08,9.6e+07,160,1,0.78845736036427,3.58629286533884,0.63773428042282,-0.243144721349015,-0.599763873765907,120,"Low",1,4.01439907204501,4.61512051684126
100,100,100,55.83,18058,303.29,1.2,0.8,50.8,60.95,97200000,161.47,1,0.78845736036427,3.58905911883173,0.63773428042282,-0.221431751327653,-0.599763873765907,120,"Low",1,4.04006435530903,4.61512051684126
100,100,100,58.46,22587,374.99,1.4,1,54,63.04,96900000,160.6,1,0.8754687373539,3.58073729549423,0.63773428042282,-0.286570661391739,-0.573381615752769,140,"Low",1,4.08530381756995,4.61512051684126
100,100,100,55.64,29973,493.07,1.2,0.8,51.02,60.56,89900000,149.06,1,0.78845736036427,3.57515068878559,0.63773428042282,-0.329996601434461,-0.599763873765907,120,"Low",1,4.03671544938546,4.61512051684126
100,100,100,58.14,38140,628.02,1.9,1.3,53.73,62.84,87700000,145.59,1,1.06471073699243,3.5945687746427,0.63773428042282,-0.17800581128493,-0.507425970719924,190,"Low",1,4.07990751442433,4.61512051684126
100,100,100,61.32,79125,1305.1,1.6,1.1,57.2,65.71,8.6e+07,142.98,1,0.955511445027436,3.58905911883173,0.63773428042282,-0.221431751327653,-0.546999357739631,160,"Low",1,4.13228240156249,4.61512051684126
100,100,100,63.08,468800,7744.06,1.4,1,59.25,67.14,83900000,139.78,1,0.8754687373539,3.60821155104648,0.63773428042282,-0.0694409611781215,-0.573381615752769,140,"Low",1,4.1601323027601,4.61512051684126
100,100,100,74.39,740648,12257.97,1.5,0.9,71.78,77.07,83300000,139.19,1,0.916290731874155,3.58905911883173,0.63773428042282,-0.221431751327653,-0.5601904867462,150,"Low",1,4.32267464022361,4.61512051684126
100,100,100,67.85,914642,15313.18,1,0.8,64.2,71.71,79500000,133.07,1,0.693147180559945,3.57234563785798,0.63773428042282,-0.351709571455823,-0.626146131779045,100,"Low",1,4.23193022517466,4.61512051684126
92,83.4,99.5,23.6,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2720000,100.44,3,1.90905665524534,3.6168412344903,0.346522704549864,1.558227305166e-13,-1.75741141726725e-14,528.698360655738,"Low",2,3.20274644293832,4.53259949315326
91,85.7,95.6,24.3,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2960000,108.58,3,1.90905665524534,3.6168412344903,0.310121257565745,1.558227305166e-13,-1.75741141726725e-14,522.951639344262,"Low",2,3.23080439573347,4.52178857704904
92.2,88,95.8,27.67,68,24.87,5.74672131147541,1.96690573770492,29.8,25.42,3180000,116.39,3,1.90905665524534,3.6168412344903,0.353802993946688,1.558227305166e-13,-1.75741141726725e-14,529.847704918033,"Low",2,3.35585127989528,4.53474772169155
91.1,84.5,96.7,37.44,91,33.14,5.74672131147541,1.96690573770492,40.03,34.77,2950000,107.25,3,1.90905665524534,3.6168412344903,0.313761402264157,1.558227305166e-13,-1.75741141726725e-14,523.52631147541,"Low",2,3.64909858410209,4.52287494326126
93.1,88.1,97.3,33.79,147,53.26,5.74672131147541,1.96690573770492,36.5,30.98,2710000,98.37,3,1.90905665524534,3.6168412344903,0.386564296232396,1.558227305166e-13,-1.75741141726725e-14,535.019754098361,"Low",2,3.54932998916385,4.54435804659133
93.9,90.7,96.6,37.1,203,73.2,5.74672131147541,1.96690573770492,40.34,33.74,2850000,102.63,3,1.90905665524534,3.6168412344903,0.415685453819692,1.558227305166e-13,-1.75741141726725e-14,539.617131147541,"Low",2,3.64021428213266,4.55282370561588
93.3,89.2,96.8,40.4,245,87.99,5.74672131147541,1.96690573770492,44.09,36.58,3010000,107.93,3,1.90905665524534,3.6168412344903,0.39384458562922,1.558227305166e-13,-1.75741141726725e-14,536.169098360656,"Low",2,3.72328088083127,4.54648118963941
94.9,91.1,98,42.22,351,125.61,5.74672131147541,1.96690573770492,44.95,39.44,3140000,112.27,3,1.90905665524534,3.6168412344903,0.452086900803811,1.558227305166e-13,-1.75741141726725e-14,545.363852459016,"Low",2,3.76630335107874,4.56330598188939
96.6,93,99.5,44.37,354,126.31,5.74672131147541,1.96690573770492,47.7,40.98,3270000,116.58,3,1.90905665524534,3.6168412344903,0.513969360676814,1.558227305166e-13,-1.75741141726725e-14,555.133278688525,"Low",2,3.81485109367587,4.58087749341905
97.4,94.3,99.8,55.07,401,142.79,5.74672131147541,1.96690573770492,58.88,51.19,3090000,110.07,3,1.90905665524534,3.6168412344903,0.54309051826411,1.558227305166e-13,-1.75741141726725e-14,559.730655737705,"Low",2,4.02660091013558,4.58904080405821
98.2,95.9,100,68.21,451,160.39,0.1,0,71.56,64.8,2960000,105.45,1,0.0953101798043249,3.60004824040732,0.572211675851405,-0.134579871242206,-0.744866292838167,9.82,"Low",1,4.23714536085377,4.59713801429083
98.9,97.6,100,70.84,426,151.4,5.74672131147541,1.96690573770492,73.96,67.57,3020000,107.47,3,1.90905665524534,3.6168412344903,0.597692688740289,1.558227305166e-13,-1.75741141726725e-14,568.350737704918,"Low",2,4.27444142399394,4.60416968565451
100,100,100,75.4,82041.0339782916,3567.78490926012,0.5,0.2,70.04,81.07,1.1e+08,86.19,1,0.405465108108164,3.57794789340665,0.63773428042282,-0.308283631413101,-0.69210177681189,50,"Low",1,4.33598269617247,4.61512051684126
100,100,100,78,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,74.82,81.25,1.16e+08,90.77,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.36944785246702,4.61512051684126
100,100,100,78.21,70810,552.9,0,0,74.83,81.73,1.23e+08,96.24,1,0,3.49953328238302,0.63773428042282,-0.894533821989866,-0.758057421844736,0,"Low",1,4.37210255347619,4.61512051684126
100,100,100,79.05,86878,679.62,5.74672131147541,1.96690573770492,73.71,84.77,1.33e+08,103.71,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.38265143944272,4.61512051684126
100,100,100,79.5,116093,909.61,5.74672131147541,1.96690573770492,74,85.33,1.41e+08,110.38,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.38825718442452,4.61512051684126
100,100,100,88.22,134421,1054.74,0.7,0.2,85.5,91.14,1.48e+08,115.83,1,0.53062825106217,3.5234150143864,0.63773428042282,-0.720830061818973,-0.665719518798752,70,"Low",1,4.49110522970012,4.61512051684126
100,100,100,89.11,175217,1376.67,5.74672131147541,1.96690573770492,86.39,91.94,1.58e+08,123.83,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.50103114624695,4.61512051684126
100,100,100,91.06,191255,1504.27,5.74672131147541,1.96690573770492,89.33,92.86,1.61e+08,126.18,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.5224405383891,4.61512051684126
100,100,100,93.18,267900,2108.19,5.74672131147541,1.96690573770492,91.8,94.65,1.67e+08,131.39,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.54520784481541,4.61512051684126
100,100,100,91.73,758209,5971.47,5.74672131147541,1.96690573770492,89.73,93.88,1.73e+08,136.42,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.52969204481213,4.61512051684126
100,100,100,88.75,1476696,11644.86,5.74672131147541,1.96690573770492,86.5,91.16,1.8e+08,142.47,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.49702802736839,4.61512051684126
100,100,100,92.73,2361325,18647,5.74672131147541,1.96690573770492,90.95,94.64,1.87e+08,148.27,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.5404183087584,4.61512051684126
100,100,100,23,82041.0339782916,3567.78490926012,0,0,63.99525,67.5129845422117,5310000,80.11,1,0,3.51452606696916,0.63773428042282,-0.785968971883058,-0.758057421844736,0,"Low",1,3.17805383034795,4.61512051684126
99.4,98.3,99.6,26,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6010000,88.7,3,1.90905665524534,3.6168412344903,0.615893412232349,1.558227305166e-13,-1.75741141726725e-14,571.224098360656,"Low",2,3.29583686600433,4.60916220725763
100,100,100,27.2,86,12.41,0,0,63.99525,67.5129845422117,6620000,95.51,1,0,3.54673968695281,0.63773428042282,-0.547126301648079,-0.758057421844736,0,"Low",1,3.33932197794407,4.61512051684126
99.6,97.7,99.9,34.9,131,18.42,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7480000,105.24,3,1.90905665524534,3.6168412344903,0.623173701629172,1.558227305166e-13,-1.75741141726725e-14,572.373442622951,"Low",2,3.58073729549423,4.61115225766564
99.5,99.5,99.5,37,250,34.67,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8980000,124.58,3,1.90905665524534,3.6168412344903,0.61953355693076,1.558227305166e-13,-1.75741141726725e-14,571.798770491803,"Low",2,3.63758615972639,4.61015772749913
99.7,97.3,100,41.4,294,38.21,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10300000,134.04,3,1.90905665524534,3.6168412344903,0.626813846327584,1.558227305166e-13,-1.75741141726725e-14,572.948114754098,"Low",2,3.74714836223791,4.61214579972452
99.8,97.9,100,46.2,346,39.96,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,11100000,128.12,3,1.90905665524534,3.6168412344903,0.630453991025996,1.558227305166e-13,-1.75741141726725e-14,573.522786885246,"Low",2,3.85439389259151,4.61313835563727
99.9,98.9,100,54.22,426,44.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,13800000,145.33,3,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",2,4.01132520650201,4.61412992735956
100,99.5,100,56.15,669,67.14,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9820000,98.53,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.04567939024082,4.61512051684126
100,100,100,64.5,1057,103.47,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9700000,94.99,3,1.90905665524534,3.6168412344903,0.63773428042282,1.558227305166e-13,-1.75741141726725e-14,574.672131147541,"Low",2,4.18205014264121,4.61512051684126
99.9,98.9,100,65.2,1025,97.99,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8730000,83.48,3,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",2,4.19268046294296,4.61412992735956
99.9,98.9,100,70.08,1092,102.07,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7780000,72.71,3,1.90905665524534,3.6168412344903,0.634094135724408,1.558227305166e-13,-1.75741141726725e-14,574.097459016393,"Low",2,4.26380600328645,4.61412992735956
100,100,100,11,82041.0339782916,3567.78490926012,0.2,0,63.99525,67.5129845422117,14900000,92.06,1,0.182321556793955,3.38439026334577,0.63773428042282,-1.67620074275889,-0.731675163831598,20,"Low",1,2.484906649788,4.61512051684126
100,100,100,18.2,82041.0339782916,3567.78490926012,0.2,0,63.99525,67.5129845422117,17100000,104.03,1,0.182321556793955,3.37416870927424,0.63773428042282,-1.74133965282297,-0.731675163831598,20,"Low",1,2.95491027903374,4.61512051684126
100,100,100,31.6,57,3.49,0.2,0,63.99525,67.5129845422117,19400000,116.69,1,0.182321556793955,3.36729582998647,0.63773428042282,-1.7847655928657,-0.731675163831598,20,"Low",1,3.48431228837266,4.61512051684126
99.8,99.6,100,50.6,91,5.5,0.1,0,63.99525,67.5129845422117,25200000,149.66,1,0.0953101798043249,3.36729582998647,0.630453991025996,-1.7847655928657,-0.744866292838167,9.98,"Low",1,3.94352167248752,4.61313835563727
100,100,100,61.91,202,12.03,0,0,63.99525,67.5129845422117,30200000,176.79,1,0,3.37416870927424,0.63773428042282,-1.74133965282297,-0.758057421844736,0,"Low",1,4.14170513358194,4.61512051684126
100,100,100,63.3,296,17.38,0,0,63.99525,67.5129845422117,30400000,175.06,1,0,3.3357695763397,0.63773428042282,-1.98018232305795,-0.758057421844736,0,"Low",1,4.16355963124357,4.61512051684126
100,100,100,66,465,26.9,0,0,63.99525,67.5129845422117,28600000,162.55,1,0,3.3322045101752,0.63773428042282,-2.00189529307931,-0.758057421844736,0,"Low",1,4.20469261939097,4.61512051684126
100,100,100,70.83,845,48.17,0,0,69.94,71.8,26300000,147.51,1,0,3.32503602069659,0.63773428042282,-2.04532123312204,-0.758057421844736,0,"Low",1,4.27430221608671,4.61512051684126
100,100,100,74.59,4701,264.19,0.1,0,73.29,75.99,25500000,141.24,1,0.0953101798043249,3.33932197794407,0.63773428042282,-1.95846935303659,-0.744866292838167,10,"Low",1,4.32532399930409,4.61512051684126
100,100,100,76.43,22227,1232.25,0,0,75.56,77.37,26700000,145.75,1,0,3.3499040872746,0.63773428042282,-1.89333044297251,-0.758057421844736,0,"Low",1,4.34937430239863,4.61512051684126
100,100,100,78.9,25115,1374.17,0,0,77.85,80.04,26100000,140.61,1,0,3.3603753871419,0.63773428042282,-1.82819153290842,-0.758057421844736,0,"Low",1,4.38077585277223,4.61512051684126
100,100,100,81.88,43674,2359.01,0,0,80.99,82.84,25700000,137.13,1,0,3.36729582998647,0.63773428042282,-1.7847655928657,-0.758057421844736,0,"Low",1,4.41739377851117,4.61512051684126
30.3,20.4,63.8,5.2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,16300000,41.6,3,1.90905665524534,3.6168412344903,-1.89944657437031,1.558227305166e-13,-1.75741141726725e-14,174.125655737705,"Low",2,1.82454929205105,3.44361809754611
23,10.1,65.6,6.1,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,5.25,6.89,19400000,47.97,3,1.90905665524534,3.6168412344903,-2.16517713735438,1.558227305166e-13,-1.75741141726725e-14,132.174590163934,"Low",2,1.96009478404727,3.17805383034795
19.2,7.2,58.2,7.2,65,1.57,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2.5e+07,60.14,3,1.90905665524534,3.6168412344903,-2.30350263589403,1.558227305166e-13,-1.75741141726725e-14,110.337049180328,"Low",2,2.10413415427021,3.00568260440716
36.2,25.7,69.3,8.8,95,2.23,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,28100000,65.86,3,1.90905665524534,3.6168412344903,-1.684678037164,1.558227305166e-13,-1.75741141726725e-14,208.03131147541,"Low",2,2.28238238567653,3.6163087612791
38.1,27.5,71.1,10.5,229,5.24,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,30700000,70.28,3,1.90905665524534,3.6168412344903,-1.61551528789417,1.558227305166e-13,-1.75741141726725e-14,218.950081967213,"Low",2,2.4423470353692,3.66612246699132
40.1,29.3,73,13,316,7.05,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,31800000,71.06,3,1.90905665524534,3.6168412344903,-1.54271239392594,1.558227305166e-13,-1.75741141726725e-14,230.443524590164,"Low",2,2.63905732961526,3.71600812150219
36,25.1,68.4,16.5,458,9.99,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,33600000,73.38,3,1.90905665524534,3.6168412344903,-1.69195832656083,1.558227305166e-13,-1.75741141726725e-14,206.881967213115,"Low",2,2.86220088092947,3.61091791264422
