"Access_Electricity","Access.to.electricity..rural....of.rural.population.","Access.to.electricity..urban....of.urban.population.","Communications_Imports","Computer..communications.and.other.services....of.commercial.service.exports.","Computer..communications.and.other.services....of.commercial.service.imports.","Gini_Index","Internet_Usage","Secure.Internet.servers","Secure.Internet.servers..per.1.million.people.","Poverty_Rate","Poverty_Gap","Individuals.using.the.Internet..female....of.female.population.","Individuals.using.the.Internet..male....of.male.population.","Mobile.cellular.subscriptions","Mobile_Cellular_Subscriptions","Log_Internet_Usage","Log_Access_Electricity","Log_Gini_Index","Log_Poverty_Rate","Log_Mobile_Cellular_Subscriptions","Log_Poverty_Gap","Log_Communications_Imports","Scaled_Internet_Usage","Scaled_Access_Electricity","Scaled_Gini_Index","Scaled_Poverty_Rate","Scaled_Mobile_Cellular_Subscriptions","Scaled_Poverty_Gap","Scaled_Communications_Imports","Internet_x_Electricity","Mobile_Cellular_x_Gini","Poverty_Gap_x_Electricity","Communications_x_Internet"
100,100,100,33.5,23.56,32.99,35.9,66.84,82041.0339782916,3567.78490926012,1.7,0.9,66,67.79,2300000,108.34,4.21715199148365,4.61512051684126,3.60821155104648,0.993251773010283,4.69446229346685,0.641853886172395,3.54095932403731,0.757007095754835,0.51899512395935,-0.0112038019542143,-0.743972543915609,0.375392045542851,-0.502168697947545,0.044952080562459,0.392882991499388,-0.0042058181334495,-0.260623105639791,0.0340290439547244
99.8,99.8,99.7,34.41,26.68,33.8,35,68.42,477,227.41,1.7,0.7,67.14,69.87,2310000,109.73,4.24017501043364,4.61313835563727,3.58351893845611,0.993251773010283,4.70709480571002,0.53062825106217,3.56699426612381,0.779757921958358,0.515582595822171,-0.217029778237522,-0.743972543915609,0.396593200331847,-0.711508397465751,0.0962522251520842,0.402029613516192,-0.08607253431853,-0.366841346514665,0.0750534350684572
99.8,99.8,99.8,32.87,25.09,32.41,35.8,69.75,673,326.75,1,0.5,69.05,70.54,2310000,111.17,4.25915253652335,4.61313835563727,3.60549784517489,0.693147180559945,4.72001557765713,0.405465108108164,3.52252966682968,0.798511083686519,0.515582595822171,-0.033823974620141,-1.11693484267735,0.418278141598567,-0.94708012255215,0.00863765065715216,0.41169841731987,-0.0141478292455897,-0.488298028037017,0.00689725978674814
100,100,100,35.49,26.08,35.15,35.2,73.12,1141,560.88,1.1,0.5,72.06,74.32,2630000,128.11,4.30568540141716,4.61512051684126,3.58905911883173,0.741937344729377,4.86066475418663,0.405465108108164,3.59703825044836,0.844493807509603,0.51899512395935,-0.170849446754844,-1.05629967666067,0.654329760243184,-0.94708012255215,0.15545192434008,0.43828816831135,-0.111791877532778,-0.49152996560339,0.131278187470648
100,100,100,34.5,29.17,34.07,35.5,75.23,1430,710.51,1.2,0.6,74.79,75.76,2560000,125.92,4.33375508600018,4.61512051684126,3.59731226058845,0.78845736036427,4.843556966715,0.470003629245736,3.56953269648137,0.872231634461105,0.51899512395935,-0.102055148327958,-0.998485793081091,0.6256177476758,-0.82561105106607,0.101254035562907,0.452683965248407,-0.0638475120356567,-0.428488109790244,0.0883169729348174
100,100,100,34.06,26.6,33.52,35.1,75.83,1824,914.84,0.8,0.4,77.04,77.29,2380000,118.55,4.34159518887954,4.61512051684126,3.58629286533884,0.587786664902119,4.78373469390433,0.336472236621213,3.55706087949309,0.879979046666842,0.51899512395935,-0.193907631616308,-1.24787419218087,0.525217982270881,-1.07693280419037,0.076679138769647,0.456704834406488,-0.101843775024443,-0.558922874206671,0.0674760354337485
100,100,100,34.56,26.08,33.97,34.2,79.2,2596,1312.75,0.7,0.3,78.33,80.23,2590000,130.02,4.38452351487247,4.61512051684126,3.56104608260405,0.53062825106217,4.87534998330373,0.262364264467491,3.5712214106457,0.92239984673631,0.51899512395935,-0.404352908938872,-1.31890920449195,0.678975991303997,-1.21641270562847,0.104581535985726,0.478721022796996,-0.274545917183426,-0.631312262943374,0.0964659927646815
100,100,100,37.14,30.85,36.77,34.3,79.84,5758,2938.45,0.6,0.3,78.95,80.86,2650000,134.29,4.39247189253542,4.61512051684126,3.56388296393925,0.470003629245736,4.90742062261527,0.262364264467491,3.64126360017227,0.930254253632406,0.51899512395935,-0.380706003684097,-1.39425193127132,0.732800169356464,-1.21641270562847,0.242595073259942,0.482797421677663,-0.278981423974729,-0.631312262943374,0.225675098810326
100,100,100,38.43,33.73,38.17,35.6,80.11,23206,11948.01,0.8,0.3,79.98,80.27,2460000,126.05,4.39580625808225,4.61512051684126,3.60004824040732,0.587786664902119,4.84458070976617,0.262364264467491,3.67452694788954,0.933549198192882,0.51899512395935,-0.0792493105394189,-1.24787419218087,0.627335896407771,-1.21641270562847,0.308138316711808,0.484507481838266,-0.0497159372669442,-0.631312262943374,0.287662278498813
100,100,100,42.5,36.99,42.18,35.1,83.58,27952,14504.14,0.4,0.2,83.96,83.14,2070000,106.95,4.43769783204434,4.61512051684126,3.58629286533884,0.336472236621213,4.68166815696082,0.182321556793955,3.77276093809464,0.974945503372217,0.51899512395935,-0.193907631616308,-1.56020132492594,0.35391963663204,-1.36706247585811,0.501701946866803,0.505991962376274,-0.0686277185218231,-0.709498759118156,0.489132057130877
100,100,100,44.07,41.31,43.72,34.5,86.14,38004,19857.65,0.2,0.2,85.01,87.4,2070000,108.09,4.4675160206893,4.61512051684126,3.56953269648137,0.182321556793955,4.69217322960966,0.182321556793955,3.80821683670256,1.00441116246057,0.51899512395935,-0.333612496993977,-1.75177584044613,0.37155030795147,-1.36706247585811,0.571565467941606,0.521284495767379,-0.123953825994571,-0.709498759118156,0.574086736077549
99.9,99.2,100,56.64,62.07,56.58,36.2198132780083,22.53,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1430000,29.2,3.15827620273927,4.61412992735956,3.6168412344903,1.90905665524534,3.40784192438082,1.08751957056636,4.05421677113132,-0.289349991174856,0.517289705413232,0.0607291704414302,0.394166300634521,-1.78394388658186,0.336626426613018,1.05629219263745,-0.149677771696162,-0.108337432346177,0.174133385056957,-0.305638136617714
99.3,96.1,99.8,55.96,55.53,55.9,36.2198132780083,30.14,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2390000,48.28,3.43849316640585,4.60816569496789,3.6168412344903,1.90905665524534,3.89751831922526,1.08751957056636,4.04234926710372,-0.0124459303518819,0.507021564349691,0.0607291704414302,0.394166300634521,-0.962119625201629,0.336626426613018,1.03290805486939,-0.00631035507679849,-0.0584287267039146,0.170676857422779,-0.0128555017108023
99.5,96.6,99.9,40.69,32.77,40.59,36.2198132780083,43.68,83,16.61,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2860000,57.32,3.799525974201,4.61015772749913,3.6168412344903,1.90905665524534,4.0659450877004,1.08751957056636,3.73026129189271,0.34431851838345,0.510451087160119,0.0607291704414302,0.394166300634521,-0.679448853124261,0.336626426613018,0.417959183471229,0.175757762038194,-0.0412623652076175,0.171831325431441,0.14391108679757
99.7,99.2,99.8,37.24,35.07,37.13,31.8,52,160,31.71,0,0,63.99525,67.5129845422117,3460000,68.52,3.97029191355212,4.61214579972452,3.4904285153901,0,4.24161448095714,0,3.6438820881832,0.513065554386733,0.513873791829252,-0.992987653900272,-1.97836040011743,-0.384622778434277,-1.71021304431398,0.247754632022182,0.263650941889688,0.381925670394057,-0.878833661917472,0.127114367630342
99.5,96.2,100,34.68,34.99,34.57,36.2198132780083,61.25,272,52.53,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3760000,72.52,4.13115853534482,4.61015772749913,3.6168412344903,1.90905665524534,4.29755747804743,1.08751957056636,3.57459030771181,0.672030308848467,0.510451087160119,0.0607291704414302,0.394166300634521,-0.290733604385499,0.336626426613018,0.111219726538428,0.343038601756251,-0.0176560106137783,0.171831325431441,0.0747430271756616
99.6,96.8,100,38.75,39.63,38.64,36.2198132780083,70.5,339,59.7,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3880000,68.41,4.26969744969996,4.61115225766564,3.6168412344903,1.90905665524534,4.24003094935149,1.08751957056636,3.68260984110034,0.808931328204994,0.512163290067557,0.0607291704414302,0.394166300634521,-0.387280420717798,0.336626426613018,0.324065127266606,0.414304930492188,-0.0235192186783999,0.172407698177808,0.262146433824696
99.7,97.3,100,33.89,33.26,33.7,36.2198132780083,73,454,72.36,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4390000,69.92,4.30406509320417,4.61214579972452,3.6168412344903,1.90905665524534,4.26155248120601,1.08751957056636,3.55220025519868,0.84289265560898,0.513873791829252,0.0607291704414302,0.394166300634521,-0.351160817636407,0.336626426613018,0.0671015976224293,0.433140445042815,-0.0213257051465933,0.172983498273563,0.0565594438155746
99.7,97.8,100,32.07,30.95,30.87,36.2198132780083,74,547,85.48,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4660000,72.79,4.31748811353631,4.61214579972452,3.6168412344903,1.90905665524534,4.30122322107028,1.08751957056636,3.4986265269937,0.856156980472986,0.513873791829252,0.0607291704414302,0.394166300634521,-0.284581385116045,0.336626426613018,-0.0384619175177163,0.439956633956736,-0.0172823914411706,0.172983498273563,-0.032929439165169
99.8,98.3,100,29.58,27.31,28.9,36.2198132780083,76.11,592,94.59,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4280000,68.34,4.34523297384487,4.61313835563727,3.6168412344903,1.90905665524534,4.23902194025688,1.08751957056636,3.42034620050092,0.883573823428815,0.515582595822171,0.0607291704414302,0.394166300634521,-0.388973841439398,0.336626426613018,-0.192708162977414,0.455555285483949,-0.023622058714031,0.173558726855481,-0.170271888367897
99.9,98.7,100,24.71,25.83,24.54,36.2198132780083,78.18,813,133.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4400000,72.01,4.37172374167799,4.61412992735956,3.6168412344903,1.90905665524534,4.29059641806799,1.08751957056636,3.2468800212778,0.909751400586623,0.517289705413232,0.0607291704414302,0.394166300634521,-0.302416356579101,0.336626426613018,-0.534511883761217,0.470605034008729,-0.0183654944629686,0.174133385056957,-0.486272934881962
99.7,97.4,100,26.25,25.92,25.81,36.2198132780083,80.9,1195,200.81,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4420000,74.35,4.40549899085902,4.61214579972452,3.6168412344903,1.90905665524534,4.3221439250725,1.08751957056636,3.30505352110925,0.943127337329216,0.513873791829252,0.0607291704414302,0.394166300634521,-0.24947015187057,0.336626426613018,-0.419884820535066,0.484648421011191,-0.0151501153729973,0.172983498273563,-0.396004852776193
100,99.6,100,22.15,23.6,21.98,36.2198132780083,84.3,1415,244.73,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,4240000,73.3,4.44617445449763,4.61512051684126,3.6168412344903,1.90905665524534,4.30811095172371,1.08751957056636,3.14199478053224,0.983321909813378,0.51899512395935,0.0607291704414302,0.394166300634521,-0.273021701585362,0.336626426613018,-0.74118136655431,0.510339276475539,-0.0165803814497867,0.174707474008016,-0.728819876878274
16,8.6,39.9,23.79,28.71,18.8,36.2198132780083,3.58,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,593216,29.73,1.52169899812609,2.83321334405622,3.6168412344903,1.90905665524534,3.42523937614239,1.08751957056636,3.2104403460471,-1.90657854107419,-2.54877169173938,0.0607291704414302,0.394166300634521,-1.75474573021904,0.336626426613018,-0.606313872101469,4.85943341356767,-0.106564252531844,-0.857983906842647,1.15598501770426
17,8.6,43.2,30.78,10.67,24.96,36.2198132780083,3.72,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,661000,32.9,1.55180879959746,2.89037175789616,3.6168412344903,1.90905665524534,3.5234150143864,1.08751957056636,3.45883716110857,-1.87682471679139,-2.4503666300761,0.0607291704414302,0.394166300634521,-1.58997748279097,0.336626426613018,-0.116864251437074,4.59890865652763,-0.0965580135504486,-0.8248581625743,0.219333715606424
17,4.4,55.2,21.19,34.88,14.05,36.2198132780083,3.86,1,0.49,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,987448,48.82,1.5810384379124,2.89037175789616,3.6168412344903,1.90905665524534,3.90841650983403,1.08751957056636,3.0996417369445,-1.8479406498174,-2.4503666300761,0.0607291704414302,0.394166300634521,-0.943829183714698,0.336626426613018,-0.824635259120816,4.52813210267369,-0.0573179633654058,-0.8248581625743,1.52387701660206
22.5,10.8,57.2,22.3,26.11,17.9,36.2198132780083,7,2,0.98,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1230000,60.48,2.07944154167984,3.15700042115011,3.6168412344903,1.90905665524534,4.1187119186704,1.08751957056636,3.14845336057165,-1.35542998395996,-1.99133342243366,0.0607291704414302,0.394166300634521,-0.590890241061563,0.336626426613018,-0.728455158492672,2.6991130288282,-0.0358842741616054,-0.670335454188916,0.987369963791275
20.6,7.2,59.1,25.91,26.99,20.51,36.2198132780083,10,2,0.97,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1540000,75.18,2.39789527279837,3.07269331469012,3.6168412344903,1.90905665524534,4.33309896105046,1.08751957056636,3.29249796473881,-1.04074121502493,-2.13647821306903,0.0607291704414302,0.394166300634521,-0.231084306757828,0.336626426613018,-0.444624720284669,2.22352093134376,-0.0140335582514359,-0.719195026401996,0.462739271619186
26.9,14.8,61,23.88,34.37,19.46,36.2198132780083,15,4,1.93,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1790000,86.32,2.77258872223978,3.32862668882732,3.6168412344903,1.90905665524534,4.46957953168174,1.08751957056636,3.21406426787098,-0.670477629421501,-1.69585822780865,0.0607291704414302,0.394166300634521,-0.00202886252421241,0.336626426613018,-0.599173172002008,1.13703500441609,-0.000123211138035126,-0.570870695269513,0.401732207976868
27.8,15.6,61.5,25.07,31.71,20.13,36.2198132780083,22,4,1.91,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2140000,102.08,3.13549421592915,3.3603753871419,3.6168412344903,1.90905665524534,4.63550538578416,1.08751957056636,3.26078522794541,-0.311862634873487,-1.64119903757773,0.0607291704414302,0.394166300634521,0.27644462308239,0.336626426613018,-0.507112586684729,0.511828656210822,0.0167882526327874,-0.552470967380517,0.158149467461009
31.8,19.7,64.6,26.41,16.98,20.44,36.2198132780083,25,14,6.61,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2140000,101.02,3.25809653802148,3.4904285153901,3.6168412344903,1.90905665524534,4.62516887249478,1.08751957056636,3.31090791031469,-0.190709795268503,-1.41729698633111,0.0607291704414302,0.394166300634521,0.259096845062596,0.336626426613018,-0.408349130855969,0.270292418097873,0.0157347364646432,-0.477099619958043,0.0778761791436129
35.1,23.3,66.4,15.36,13.62,12.9,36.2198132780083,32.45,18,8.4,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2280000,106.49,3.51005178657424,3.58629286533884,3.6168412344903,1.90905665524534,4.67739781998497,1.08751957056636,2.7948393311746,0.0582666783790137,-1.2522550155299,0.0607291704414302,0.394166300634521,0.346752726877012,0.336626426613018,-1.42522839412037,-0.0729647402383874,0.0210580054515447,-0.42154213108606,-0.0830433244568499
33.7,20.2,68.8,14.95,23.27,13.28,44.9,39,42,19.35,32.4,11.6,63.99525,67.5129845422117,2380000,109.68,3.68887945411394,3.54673968695281,3.8264651170665,3.50855589998265,4.70664315491873,2.53369681395743,2.76945882923085,0.234980131702142,-1.32035055381678,1.80805502045569,2.38198298252559,0.395835194469481,3.05850173244102,-1.47523900736259,-0.310256147028863,0.715691810633598,-4.03829445627807,-0.3466518562422
47,77.8707367149758,70.7,13.1,18.34,11.28,36.2198132780083,40.8,83,37.76,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1580000,71.98,3.73289633953071,3.87120101090789,3.6168412344903,1.90905665524534,4.2901854310083,1.08751957056636,2.64617479738412,0.278476621554865,-0.761751487709793,0.0607291704414302,0.394166300634521,-0.303106116470173,0.336626426613018,-1.7181621004241,-0.212129980761815,-0.0184073830089571,-0.256425681274898,-0.478467977009715
44.6,32.6,74.4,13.31,19.86,11.65,36.2198132780083,42.3,134,60.21,5.74672131147541,1.96690573770492,44.92,38.35,1680000,75.56,3.76815263500844,3.81990771652034,3.6168412344903,1.90905665524534,4.3380747471447,1.08751957056636,2.66095859356836,0.313316094724574,-0.850059043116314,0.0607291704414302,0.394166300634521,-0.222733441217364,0.336626426613018,-1.68903160037093,-0.266337179674512,-0.0135264171146956,-0.286152338094327,-0.529200784894619
1.3,77.8707367149758,3.6,80.74,2.5,21.12,36.2198132780083,0.53,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,854627,22.59,0.425267735404344,0.832909122935104,3.6168412344903,1.90905665524534,3.16082289341958,1.08751957056636,4.40354347813613,-2.99004709732534,-5.99253520791987,0.0607291704414302,0.394166300634521,-2.19851611183906,0.336626426613018,1.74461754088772,17.9179625040607,-0.133514059674105,-2.01724571339477,-5.21648861407421
1.9,77.8707367149758,3.5,89.79,2.98,16.9,36.2198132780083,2,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1090000,27.79,1.09861228866811,1.06471073699243,3.6168412344903,1.90905665524534,3.36002810462408,1.08751957056636,4.50854914738367,-2.32466325085123,-5.5934609405892,0.0607291704414302,0.394166300634521,-1.86418985620397,0.336626426613018,1.95152432013969,13.0029130936594,-0.113210703512596,-1.88290676883003,-4.53663687017117
5.3,1,9.9,82.69,0,82.18,36.2198132780083,2.3,2,0.5,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1570000,39.09,1.19392246847243,1.84054963339749,3.6168412344903,1.90905665524534,3.69112692665442,1.08751957056636,4.42711949604478,-2.23047988850137,-4.25776127167783,0.0607291704414302,0.394166300634521,-1.30850645442312,0.336626426613018,1.79107253677529,9.49685088651744,-0.079464511494373,-1.43327496225621,-3.99495127212443
4.1,1.2,7.2,78.2,0,77.61,36.2198132780083,2.5,1,0.24,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2020000,48.33,1.25276296849537,1.62924053973028,3.6168412344903,1.90905665524534,3.89853241524565,1.08751957056636,4.37197629882038,-2.17233503822532,-4.62155520848232,0.0607291704414302,0.394166300634521,-0.960417667088692,0.336626426613018,1.68241648594378,10.0395663104789,-0.0583253681995899,-1.55573761522619,-3.65477228130358
9.3,2.8,16.1,76.3,0,75.71,36.2198132780083,2.6,2,0.46,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2380000,54.94,1.28093384546206,2.33214389523559,3.6168412344903,1.90905665524534,4.02427968777381,1.08751957056636,4.34769395559338,-2.14449721525074,-3.41142281685375,0.0607291704414302,0.394166300634521,-0.749375925125881,0.336626426613018,1.63456972237574,7.31578673078571,-0.045508978281674,-1.14837507250359,-3.50533021776796
9.8,3.5,16.4,81.46,0,81.12,36.2198132780083,3.2,2,0.45,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2550000,57.61,1.43508452528932,2.37954613413017,3.6168412344903,1.90905665524534,4.07090533048834,1.08751957056636,4.41231332727875,-1.99216900262483,-3.32981417994403,0.0607291704414302,0.394166300634521,-0.671124073926447,0.336626426613018,1.76189795301812,6.63355259378514,-0.0407568082728262,-1.12090344867992,-3.50999848779085
9.4,4.1,14.8,71.32,0,71,33.2,5.41,4,0.89,25.9,6.4,63.99525,67.5129845422117,3230000,71.36,1.85785927093258,2.34180580614733,3.53222564406856,3.29212628660779,4.2816536605271,2.00148000021012,4.28110071608392,-1.57439256842825,-3.39478867893458,-0.644586496080383,2.1130098039903,-0.317424993279033,2.05680722417422,1.50335211473995,5.34473006749896,0.204607864186071,-6.98242587937749,-2.36686639717748
15.2,5.2,25.4,50.51,0,47.7,36.2198132780083,10,4,0.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,3650000,79.18,2.39789527279837,2.78501124223834,3.6168412344903,1.90905665524534,4.38427410721436,1.08751957056636,3.94177596357749,-1.04074121502493,-2.63175738856034,0.0607291704414302,0.394166300634521,-0.145197020501084,0.336626426613018,0.834734961354911,2.73897838222112,-0.00881769460559813,-0.885919085423475,-0.868743077904298
17.7,4.1,31.2,46.6,0,39.33,35.3,15.7,10,2.12,27.6,7.5,63.99525,67.5129845422117,3120000,66.23,2.81540871942271,2.92852352386054,3.5918177412708,3.35340671782581,4.20811957648095,2.14006616349627,3.86283276123737,-0.628163877430064,-2.38468379127654,-0.147854870759999,2.18916755389199,-0.440837301782685,2.31764264894794,0.679182562545603,1.4979722167729,0.0651799422812657,-5.52684485891738,-0.426637951971533
24.2,7.4,40.5,46.06,0,41.71,36.2198132780083,16.3,9,1.88,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,2660000,55.46,2.85070650150373,3.22684399451738,3.6168412344903,1.90905665524534,4.03353242282534,1.08751957056636,3.85142338329922,-0.593283408138028,-1.87108933792783,0.0607291704414302,0.394166300634521,-0.733847052936963,0.336626426613018,0.656701132167898,1.11008625933655,-0.04456592275575,-0.629858117700364,-0.389609885820672
22.8,7.7,37.2,21.03,0,19.36,36.2198132780083,18.9,11,2.25,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,2.99071973173045,3.16968558067743,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,3.09240516081425,-0.454925503208154,-1.96949439959112,0.0607291704414302,0.394166300634521,0.21378798331608,0.336626426613018,-0.838894457416026,0.895973230799631,0.0129831668771319,-0.662983861968711,0.381634483178517
23.1,8.3,37,56.58,0,38.1,36.2198132780083,23.48,24,4.81,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1940000,38.85,3.19785645764413,3.18221184049661,3.6168412344903,1.90905665524534,3.68512240523622,1.08751957056636,4.05317528518403,-0.250237679171492,-1.94792894164527,0.0607291704414302,0.394166300634521,-1.3185838472307,0.336626426613018,1.05424001293577,0.487445217548293,-0.0800765031997898,-0.655724358922127,-0.263810574126771
85.1,33.6,100,30.84,5.34,15.88,36.2198132780083,9,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7380000,118.48,2.30258509299405,4.45550941143368,3.6168412344903,1.90905665524534,4.78314899334791,1.08751957056636,3.46072336097618,-1.13492457737478,0.244205471577486,0.0607291704414302,0.394166300634521,0.524235000586975,0.336626426613018,-0.113147618397832,-0.277154791622688,0.0318363567020096,0.0822060152564762,0.128414012991123
83.5,25.6,100,16.05,2.6,1.68,36.2198132780083,10.8,82041.0339782916,3567.78490926012,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9530000,149.9,2.46809953147162,4.43675153436313,3.6168412344903,1.90905665524534,5.0166173657738,1.08751957056636,2.83615020372953,-0.971366955667742,0.211911537477614,0.0607291704414302,0.394166300634521,0.916065145443168,0.336626426613018,-1.3438280311716,-0.205843865030501,0.0556318763530717,0.0713350236191599,1.30535014358013
81.9,17.5,100,17.78,2.93,4.06,36.2198132780083,14,7,1.08,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10900000,167.9,2.70805020110221,4.41763506214125,3.6168412344903,1.90905665524534,5.12930682381375,1.08751957056636,2.93279247378012,-0.73425313518912,0.179000238835807,0.0607291704414302,0.394166300634521,1.10519194753957,0.336626426613018,-1.15340078110922,-0.131431486564793,0.0671173901526264,0.0602562107621746,0.846888139659027
80.3,9.3,100,19.9,25.37,1.16,36.2198132780083,14,7,1.13,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,1e+07,161.6,2.70805020110221,4.39814601655377,3.6168412344903,1.90905665524534,5.09129319711371,1.08751957056636,3.03974915897077,-0.73425313518912,0.145447510480447,0.0607291704414302,0.394166300634521,1.04139364928777,0.336626426613018,-0.942649652995408,-0.106795290575721,0.0632429724242201,0.0489614757127925,0.692143463096814
78.7,0.8,100,10.83,6.64,0.65,36.2198132780083,15.2,9,1.53,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9590000,163.33,2.78501124223834,4.37826958579617,3.6168412344903,1.90905665524534,5.1018766011932,1.08751957056636,2.4706386779903,-0.658201976340955,0.111227852114415,0.0607291704414302,0.394166300634521,1.0591557843061,0.336626426613018,-2.06404450245469,-0.0732103920858676,0.0643216521491518,0.0374422343971169,1.35855817077136
77.1,77.8707367149758,100,13.4,7,0.69,36.2198132780083,16.5,36,6.01,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,10200000,171.01,2.86220088092947,4.35799005684564,3.6168412344903,1.90905665524534,5.1475526146583,1.08751957056636,2.66722820658195,-0.58192492256321,0.0763142118852227,0.0607291704414302,0.394166300634521,1.13581387202273,0.336626426613018,-1.6766777394309,-0.0444091418417806,0.0689770342238093,0.0256893804467112,0.975700563681785
75.5,77.8707367149758,100,10.23,17.17,0.24,36.2198132780083,17.76,36,5.9,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,8500000,139.35,2.93172694357808,4.33729074083249,3.6168412344903,1.90905665524534,4.94413930280789,1.08751957056636,2.41858876875035,-0.513220841166697,0.0406778579030143,0.0607291704414302,0.394166300634521,0.794425157911907,0.336626426613018,-2.1666054323394,-0.0208767244498443,0.0482447808177923,0.0136932419481638,1.11194706246156
73.8,77.8707367149758,100,6.29,3.52,0.46,36.2198132780083,43.7411033057851,40,6.46,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,9750000,157.41,3.8008926161465,4.31481788498043,3.6168412344903,1.90905665524534,5.06518660870076,1.08751957056636,1.98650354602057,0.345669003020243,0.00198814247346549,0.0607291704414302,0.394166300634521,0.997578942339428,0.336626426613018,-3.01800100400745,0.000687239226665015,0.0605821416181127,0.000669261296440254,-1.04322939816935
72.2,77.8707367149758,100,18.24,19.88,0.85,36.2198132780083,43.7411033057851,926,147.4,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,7660000,121.93,3.8008926161465,4.29319542096727,3.6168412344903,1.90905665524534,4.81161508767925,1.08751957056636,2.95699144523756,0.345669003020243,-0.035237521459159,0.0607291704414302,0.394166300634521,0.57200966809094,0.336626426613018,-1.10571829614104,-0.0121805189116919,0.0347376726276406,-0.0118618809314963,-0.382212541048314
70.6,77.8707367149758,100,14.77,19.91,0.64,36.2198132780083,43.7411033057851,6174,967.98,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,6020000,94.38,3.8008926161465,4.2710950739666,3.6168412344903,1.90905665524534,4.55786891287008,1.08751957056636,2.75810940097495,0.345669003020243,-0.0732859182441078,0.0607291704414302,0.394166300634521,0.146147272259396,0.336626426613018,-1.49760231082619,-0.0253326702948638,0.00887540260659093,-0.0246699767795678,-0.517674697704102
67,77.8707367149758,100,11.19,19.9,0.69,36.2198132780083,43.7411033057851,7345,1133.87,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,43065367.1419355,98.302625,3.8008926161465,4.21950770517611,3.6168412344903,1.90905665524534,4.59817200574704,1.08751957056636,2.50061594349318,0.345669003020243,-0.162099757989383,0.0607291704414302,0.394166300634521,0.21378798331608,0.336626426613018,-2.00497626832571,-0.0560328617340126,0.0129831668771319,-0.0545670622868009,-0.693058147751396
68.5,77.8707367149758,100,16.77,13.18,0.61,36.2198132780083,43.7411033057851,7119,1083.71,5.74672131147541,1.96690573770492,63.99525,67.5129845422117,11400000,173.54,3.8008926161465,4.24132675257075,3.6168412344903,1.90905665524534,5.16215394173517,1.08751957056636,2.87751164216656,0.345669003020243,-0.124535652198836,0.0607291704414302,0.394166300634521,1.16031929022638,0.336626426613018,-1.262328031471,-0.0430481147360472,0.070465227942637,-0.0419219915856157,-0.436347672123085
